,Adept,Archon,Carrier,Colossus,DarkTemplar,Disruptor,HighTemplar,Immortal,Mothership,Observer,Oracle,Phoenix,Probe,Sentry,Stalker,Tempest,WarpPrism,VoidRay,Zealot,Assimilator,CyberneticsCore,DarkShrine,FleetBeacon,Forge,Gateway,Nexus,PhotonCannon,Pylon,RoboticsFacility,RoboticsBay,ShieldBattery,Stargate,TemplarArchive,TwilightCouncil,WarpGate,ProtossAirArmorsLevel1,ProtossAirArmorsLevel2,ProtossAirArmorsLevel3,ProtossAirWeaponsLevel1,ProtossAirWeaponsLevel2,ProtossAirWeaponsLevel3,ProtossGroundArmorsLevel1,ProtossGroundArmorsLevel2,ProtossGroundArmorsLevel3,ProtossGroundWeaponsLevel1,ProtossGroundWeaponsLevel2,ProtossGroundWeaponsLevel3,ProtossShieldsLevel1,ProtossShieldsLevel2,ProtossShieldsLevel3,AdeptPiercingAttack,BlinkTech,Charge,DarkTemplarBlinkUpgrade,ExtendedThermalLance,GraviticDrive,ObserverGraviticBooster,PhoenixRangeUpgrade,PsiStormTech,WarpGateResearch,Adept1,Archon1,Carrier1,Colossus1,DarkTemplar1,Disruptor1,HighTemplar1,Immortal1,Mothership1,Observer1,Oracle1,Phoenix1,Probe1,Sentry1,Stalker1,Tempest1,WarpPrism1,VoidRay1,Zealot1,Assimilator1,CyberneticsCore1,DarkShrine1,FleetBeacon1,Forge1,Gateway1,Nexus1,PhotonCannon1,Pylon1,RoboticsFacility1,RoboticsBay1,ShieldBattery1,Stargate1,TemplarArchive1,TwilightCouncil1,WarpGate1,ProtossAirArmorsLevel11,ProtossAirArmorsLevel21,ProtossAirArmorsLevel31,ProtossAirWeaponsLevel11,ProtossAirWeaponsLevel21,ProtossAirWeaponsLevel31,ProtossGroundArmorsLevel11,ProtossGroundArmorsLevel21,ProtossGroundArmorsLevel31,ProtossGroundWeaponsLevel11,ProtossGroundWeaponsLevel21,ProtossGroundWeaponsLevel31,ProtossShieldsLevel11,ProtossShieldsLevel21,ProtossShieldsLevel31,AdeptPiercingAttack1,BlinkTech1,Charge1,DarkTemplarBlinkUpgrade1,ExtendedThermalLance1,GraviticDrive1,ObserverGraviticBooster1,PhoenixRangeUpgrade1,PsiStormTech1,WarpGateResearch1
0,0,7,0,0,0,0,0,1,0,1,0,0,59,0,4,0,0,0,16,6,1,0,0,2,4,3,0,13,1,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,1,3,0,2,0,0,59,1,2,0,0,0,16,6,1,0,0,2,2,3,2,14,1,0,5,0,1,1,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,3,0,0,0,3,2,3,0,2,0,0,64,0,2,0,0,0,11,6,1,0,0,1,0,3,2,13,1,1,0,0,1,1,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,39,0,0,0,1,0,19,2,1,0,0,1,0,3,2,11,1,0,2,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,0,0,0,0,1,2,0,1,0,0,64,2,14,0,0,0,4,6,1,0,0,2,4,3,5,15,1,0,5,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3,0,1,0,0,37,0,8,0,0,0,2,4,1,0,0,0,1,2,0,7,1,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
3,0,2,0,0,0,0,0,2,0,1,0,0,47,0,4,0,0,0,4,4,1,1,0,1,0,2,2,12,1,0,1,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,46,2,13,0,1,0,1,4,1,0,0,1,2,3,4,9,3,0,5,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,5,0,0,0,0,4,3,0,1,0,0,53,1,1,0,1,0,12,4,1,0,0,1,0,3,4,13,1,0,2,0,1,1,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,6,0,1,0,0,60,2,3,0,1,0,11,6,1,0,0,1,0,3,0,13,1,0,0,0,1,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,49,0,2,0,0,4,20,4,1,0,1,2,0,3,0,15,0,0,2,2,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,1,0,0,42,0,5,0,0,0,12,6,1,0,0,1,0,3,2,11,1,0,1,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
6,0,0,0,0,0,3,0,0,0,2,0,0,50,1,11,0,1,0,2,4,1,0,0,1,0,3,2,11,2,1,3,0,0,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,3,0,1,0,0,64,0,9,0,0,0,13,6,1,0,0,1,2,3,0,14,1,0,2,0,1,1,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7,0,0,0,2,0,0,1,2,0,0,0,0,58,1,2,0,0,0,2,6,1,0,0,1,1,3,2,10,1,1,4,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,44,1,4,0,0,0,0,4,1,1,0,2,1,3,0,9,1,0,4,1,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,0,0,0,50,4,10,0,0,3,3,4,1,0,0,1,1,3,1,11,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,58,0,11,0,0,0,0,4,1,0,0,1,0,3,2,12,1,1,3,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
9,0,0,2,0,0,0,0,0,0,0,0,7,62,1,18,0,0,0,3,6,1,0,1,1,4,3,0,11,0,0,2,2,0,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,43,1,9,0,0,1,4,4,1,0,0,1,0,3,2,10,0,0,4,2,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,8,1,1,0,0,1,0,3,0,7,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,31,0,0,0,1,0,0,2,1,1,0,0,0,2,0,8,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,2,0,0,0,1,0,0,5,0,2,0,0,53,2,0,0,0,0,13,4,1,1,0,2,0,3,6,13,1,1,4,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,3,0,0,1,0,0,2,0,2,0,0,45,2,2,0,0,0,11,6,1,1,0,2,0,3,0,11,1,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
12,0,0,0,0,0,0,0,1,0,2,0,0,53,0,14,0,0,0,14,4,1,0,0,3,0,3,1,10,1,0,1,0,0,1,7,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,1,0,1,0,0,42,2,0,0,1,0,7,3,1,0,0,0,2,2,0,7,1,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,0,0,0,0,0,1,0,0,1,0,52,0,13,0,0,2,0,6,1,1,0,1,5,3,2,10,1,0,2,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,48,0,5,0,0,0,7,4,1,0,0,2,0,3,0,9,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14,0,0,0,0,0,0,2,1,0,2,0,0,46,0,6,0,0,0,0,6,1,0,0,1,0,3,1,10,1,0,3,0,1,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0,0,0,2,1,0,0,0,0,1,0,5,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,0,0,0,0,0,0,0,0,0,0,0,15,50,0,10,0,0,0,1,4,1,0,0,1,0,2,0,13,0,0,3,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,41,0,10,0,0,0,7,4,1,0,0,1,0,3,0,8,1,0,2,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
16,0,0,0,0,0,0,0,2,0,0,0,0,48,0,12,0,0,0,0,4,1,0,0,0,3,2,0,8,1,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,0,7,0,0,2,6,4,1,0,0,0,0,3,0,8,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,0,0,0,0,0,2,0,1,0,2,33,0,1,0,0,4,8,4,1,0,0,0,0,2,0,9,1,0,2,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,1,1,0,1,0,2,2,4,1,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18,0,0,0,0,0,0,0,2,0,2,0,0,44,0,9,0,0,0,8,4,1,0,0,1,0,3,1,8,1,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,6,2,0,2,0,0,50,0,4,0,1,0,16,4,1,1,0,2,2,2,0,14,1,0,1,1,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,0,0,0,0,0,3,0,2,0,0,63,2,12,0,0,0,10,6,1,0,0,2,0,3,0,10,1,0,2,0,1,1,6,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,1,0,0,57,2,13,0,1,0,0,6,1,0,0,1,0,3,0,14,2,1,2,0,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20,0,2,0,0,0,0,0,5,0,0,0,0,44,5,9,0,0,0,8,4,1,0,0,1,4,2,0,12,1,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,0,1,0,0,64,0,13,0,1,0,4,6,1,0,0,2,0,3,0,11,1,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
21,0,0,0,0,0,0,0,2,0,2,0,0,30,0,5,0,1,0,0,2,1,0,0,1,2,2,2,6,1,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,7,0,6,1,0,0,1,0,3,7,12,1,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,2,0,0,0,0,0,2,0,1,3,0,61,0,12,0,0,0,0,5,1,0,0,1,3,3,0,15,1,0,3,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,0,1,0,0,36,0,6,0,0,0,3,4,1,0,0,2,2,3,2,9,1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
23,0,0,0,0,0,0,0,1,0,1,2,0,48,2,0,0,1,1,7,4,1,0,0,1,0,2,5,7,1,0,5,2,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19,0,0,0,0,0,19,2,1,0,0,1,0,3,4,8,1,0,1,0,0,1,5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
