,Name,Adept,Archon,Carrier,Colossus,DarkTemplar,Disruptor,HighTemplar,Immortal,Mothership,Observer,Oracle,Phoenix,Probe,Sentry,Stalker,Tempest,WarpPrism,VoidRay,Zealot,Assimilator,CyberneticsCore,DarkShrine,FleetBeacon,Forge,Gateway,Nexus,PhotonCannon,Pylon,RoboticsFacility,RoboticsBay,ShieldBattery,Stargate,TemplarArchive,TwilightCouncil,WarpGate,ProtossAirArmorsLevel1,ProtossAirArmorsLevel2,ProtossAirArmorsLevel3,ProtossAirWeaponsLevel1,ProtossAirWeaponsLevel2,ProtossAirWeaponsLevel3,ProtossGroundArmorsLevel1,ProtossGroundArmorsLevel2,ProtossGroundArmorsLevel3,ProtossGroundWeaponsLevel1,ProtossGroundWeaponsLevel2,ProtossGroundWeaponsLevel3,ProtossShieldsLevel1,ProtossShieldsLevel2,ProtossShieldsLevel3,AdeptPiercingAttack,BlinkTech,Charge,DarkTemplarBlinkUpgrade,ExtendedThermalLance,GraviticDrive,ObserverGraviticBooster,PhoenixRangeUpgrade,PsiStormTech,WarpGateResearch,Adept1,Archon1,Carrier1,Colossus1,DarkTemplar1,Disruptor1,HighTemplar1,Immortal1,Mothership1,Observer1,Oracle1,Phoenix1,Probe1,Sentry1,Stalker1,Tempest1,WarpPrism1,VoidRay1,Zealot1,Assimilator1,CyberneticsCore1,DarkShrine1,FleetBeacon1,Forge1,Gateway1,Nexus1,PhotonCannon1,Pylon1,RoboticsFacility1,RoboticsBay1,ShieldBattery1,Stargate1,TemplarArchive1,TwilightCouncil1,WarpGate1,ProtossAirArmorsLevel11,ProtossAirArmorsLevel21,ProtossAirArmorsLevel31,ProtossAirWeaponsLevel11,ProtossAirWeaponsLevel21,ProtossAirWeaponsLevel31,ProtossGroundArmorsLevel11,ProtossGroundArmorsLevel21,ProtossGroundArmorsLevel31,ProtossGroundWeaponsLevel11,ProtossGroundWeaponsLevel21,ProtossGroundWeaponsLevel31,ProtossShieldsLevel11,ProtossShieldsLevel21,ProtossShieldsLevel31,AdeptPiercingAttack1,BlinkTech1,Charge1,DarkTemplarBlinkUpgrade1,ExtendedThermalLance1,GraviticDrive1,ObserverGraviticBooster1,PhoenixRangeUpgrade1,PsiStormTech1,WarpGateResearch1
240,replaysTest/4-8-0-71061-2019-01-05T07-41-15-1265.SC2Replay,0,0,0,0,0,0,0,0,0,0,1,6,29,0,7,0,0,0,0,3,1,0,0,1,0,2,0,6,1,0,4,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,21,0,4,0,0,0,2,2,1,0,0,0,0,1,0,5,1,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
241,replaysTest/4-8-0-71061-2019-01-05T05-30-07-597.SC2Replay,0,1,0,0,0,0,1,1,0,0,0,0,49,0,6,0,0,0,0,4,1,0,0,3,0,3,1,9,1,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,2,0,2,0,0,38,1,4,0,0,0,0,4,1,0,0,0,0,3,0,6,1,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
242,replaysTest/4-8-0-71061-2019-01-05T05-25-43-709.SC2Replay,0,4,0,0,0,0,0,1,0,2,0,0,49,1,5,0,1,0,9,4,1,0,0,1,0,3,0,10,1,0,2,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,6,56,1,11,0,0,0,7,6,1,0,0,0,0,3,0,13,1,0,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
243,replaysTest/4-8-0-71061-2019-01-05T02-56-33-2743.SC2Replay,0,0,0,0,0,0,0,0,0,0,2,0,46,0,0,7,0,0,0,4,2,0,1,1,2,3,6,15,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,22,0,8,0,0,0,0,2,1,1,0,0,0,2,0,6,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244,replaysTest/4-8-0-71061-2019-01-05T02-10-23-942.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,33,3,3,0,0,0,0,4,1,0,0,0,1,2,0,4,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,21,1,0,0,0,1,6,2,1,0,0,1,0,2,1,4,0,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245,replaysTest/4-8-0-71061-2019-01-04T22-41-52-920.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,9,45,0,3,0,0,0,0,6,1,0,1,1,0,3,0,7,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,10,41,0,2,0,0,0,0,6,1,0,1,0,0,3,0,6,1,0,0,2,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
246,replaysTest/4-8-0-71061-2019-01-04T18-58-28-1146.SC2Replay,0,0,0,0,0,0,0,3,0,1,0,0,46,2,9,0,0,0,6,4,1,0,0,2,0,2,2,12,1,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,1,0,0,45,0,8,0,0,0,1,6,1,0,0,2,0,3,0,12,1,0,2,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
247,replaysTest/4-8-0-71061-2019-01-04T15-27-16-578.SC2Replay,0,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,1,1,0,0,0,1,0,6,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,1,2,0,37,0,2,0,1,0,0,3,1,0,0,0,8,2,0,9,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
248,replaysTest/4-8-0-71061-2019-01-04T14-19-35-568.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,32,0,2,0,0,4,0,4,1,0,0,1,0,2,0,7,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,0,3,0,1,0,0,2,1,0,0,0,2,2,0,7,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
249,replaysTest/4-8-0-71061-2019-01-04T01-19-00-594.SC2Replay,0,0,0,0,0,0,1,3,0,1,2,0,45,0,4,0,0,1,7,4,1,0,0,2,0,2,2,9,1,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,3,1,0,2,0,0,46,0,5,0,1,0,14,4,1,0,0,1,0,2,0,13,1,0,1,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
250,replaysTest/4-8-0-71061-2019-01-04T00-32-20-602.SC2Replay,0,1,0,0,0,0,2,2,0,0,0,0,48,1,5,0,1,0,14,4,1,0,0,1,0,2,0,12,1,0,2,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,48,3,7,0,0,2,0,4,1,0,1,1,0,3,1,9,1,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
251,replaysTest/4-8-0-71061-2019-01-04T00-16-35-511.SC2Replay,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,1,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,24,0,5,0,0,0,0,2,1,0,0,0,0,1,0,8,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
252,replaysTest/4-8-0-71061-2019-01-04T00-03-40-520.SC2Replay,0,0,0,0,0,0,0,4,0,1,0,0,67,1,6,0,0,0,4,6,1,0,0,2,0,3,0,12,1,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,0,1,0,0,46,1,5,0,1,0,13,4,1,0,0,1,0,3,0,16,1,0,1,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
253,replaysTest/4-8-0-71061-2019-01-03T19-34-43-652.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,5,0,4,1,0,0,0,3,2,0,4,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,10,0,0,0,0,2,1,0,0,0,0,1,0,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
254,replaysTest/4-8-0-71061-2019-01-03T18-59-34-716.SC2Replay,14,0,0,0,0,0,0,2,0,2,0,0,48,0,2,0,0,0,0,4,1,0,0,0,0,2,0,11,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0,0,0,1,0,2,0,0,36,2,6,0,1,0,0,4,1,0,0,0,0,2,0,7,1,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
255,replaysTest/4-8-0-71061-2019-01-03T05-16-49-582.SC2Replay,0,1,0,0,0,0,0,3,0,1,0,1,38,1,6,0,0,1,1,4,1,1,0,1,3,2,0,8,1,0,3,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,4,1,0,1,0,1,47,1,4,0,1,0,16,4,1,0,0,1,0,2,0,12,1,0,1,1,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
256,replaysTest/4-8-0-71061-2019-01-03T03-02-25-559.SC2Replay,0,0,0,0,7,0,0,2,0,1,0,0,43,3,2,0,1,0,7,4,1,1,0,2,0,3,1,13,1,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,3,0,0,44,2,6,0,1,0,7,4,1,0,0,1,0,2,4,11,1,0,2,0,1,1,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
257,replaysTest/4-8-0-71061-2019-01-03T02-11-13-1297.SC2Replay,0,2,0,0,2,0,0,0,0,0,0,0,46,0,5,0,0,0,0,4,1,1,0,1,3,3,3,7,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,9,47,0,4,0,0,0,0,4,1,0,1,1,2,3,2,7,1,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
258,replaysTest/4-8-0-71061-2019-01-03T01-48-46-590.SC2Replay,0,0,0,0,0,0,0,0,0,0,2,8,32,0,3,0,0,0,0,4,1,0,1,0,0,2,0,6,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,34,0,5,0,0,0,0,3,1,1,0,1,0,2,3,6,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
259,replaysTest/4-8-0-71061-2019-01-02T17-39-16-1173.SC2Replay,0,0,0,0,0,0,0,1,0,0,0,0,32,0,7,0,0,0,0,3,1,0,0,1,0,2,4,5,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,23,1,4,0,0,0,0,2,1,0,0,0,0,1,0,5,1,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
260,replaysTest/4-8-0-71061-2019-01-02T12-02-31-1473.SC2Replay,0,0,0,0,0,0,0,0,0,0,1,0,44,0,13,4,0,0,0,4,1,0,1,0,0,3,0,14,0,0,0,2,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,57,0,11,0,0,0,6,6,1,0,0,2,0,3,0,12,1,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
261,replaysTest/4-8-0-71061-2019-01-02T08-30-40-636.SC2Replay,2,0,0,0,0,0,0,2,0,0,0,0,23,0,5,0,0,0,0,2,1,0,0,0,0,1,0,7,1,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25,0,5,0,0,4,0,2,1,0,0,0,0,1,0,6,0,0,3,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
262,replaysTest/4-8-0-71061-2019-01-02T05-54-21-532.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1,1,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,38,0,11,0,0,0,0,4,1,0,0,1,0,2,8,10,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
263,replaysTest/4-8-0-71061-2019-01-02T05-13-33-887.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,41,0,8,0,0,2,5,4,1,0,0,1,1,2,8,8,0,0,0,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,65,1,2,0,0,2,5,6,1,0,0,0,2,3,0,9,0,0,2,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
264,replaysTest/4-8-0-71061-2019-01-02T04-20-30-655.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,24,0,8,0,2,0,0,2,1,0,0,0,0,1,0,7,1,0,1,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,0,32,0,1,0,1,0,2,3,1,0,0,1,0,2,0,4,1,0,6,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
265,replaysTest/4-8-0-71061-2019-01-02T03-26-40-553.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,9,0,4,1,0,0,1,0,3,2,7,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,58,0,5,0,0,0,10,6,1,0,0,2,0,3,0,9,1,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
266,replaysTest/4-8-0-71061-2019-01-02T02-11-17-565.SC2Replay,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4,1,1,0,1,0,1,2,3,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,38,0,7,0,1,0,1,4,1,0,0,0,0,2,0,9,2,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
267,replaysTest/4-8-0-71061-2019-01-01T22-18-09-884.SC2Replay,3,0,0,0,0,0,0,2,0,2,0,0,54,1,0,0,0,0,9,4,1,0,0,2,0,3,3,13,1,0,1,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,0,48,0,5,0,0,0,12,4,1,1,0,0,0,3,0,14,1,0,3,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
268,replaysTest/4-8-0-71061-2019-01-01T20-39-27-798.SC2Replay,0,0,0,0,0,0,0,0,0,0,1,0,44,1,2,0,0,3,12,4,1,0,1,1,0,3,4,11,0,0,2,2,0,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,1,0,0,39,0,6,0,0,0,0,4,1,0,0,1,1,2,1,8,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
269,replaysTest/4-8-0-71061-2019-01-01T19-52-21-929.SC2Replay,3,0,0,0,0,0,0,2,0,0,0,0,41,0,14,0,1,0,0,4,1,0,0,1,0,3,1,8,1,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,21,0,8,0,0,4,0,2,1,0,0,1,0,2,0,8,1,0,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
270,replaysTest/4-8-0-71061-2019-01-01T17-07-13-1354.SC2Replay,0,0,0,0,0,0,0,0,0,2,0,0,45,0,4,0,1,0,4,4,1,0,0,1,4,2,0,9,1,0,1,0,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,1,0,0,49,0,8,0,1,0,4,6,1,0,0,2,0,3,0,10,2,0,2,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
271,replaysTest/4-8-0-71061-2019-01-01T15-56-12-1027.SC2Replay,0,0,0,0,0,0,0,0,0,0,1,0,36,2,9,0,0,0,1,3,1,0,0,1,3,2,3,6,0,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,35,0,6,0,0,0,1,4,1,0,0,1,0,2,0,6,1,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
272,replaysTest/4-8-0-71061-2019-01-01T15-37-50-553.SC2Replay,0,0,0,0,0,0,0,1,0,2,1,0,48,0,3,0,0,0,2,4,1,0,0,1,4,2,0,8,1,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,23,5,5,0,0,0,0,2,1,0,0,0,0,2,0,6,1,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
273,replaysTest/4-8-0-71061-2019-01-01T00-44-13-618.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,7,51,0,4,0,0,2,5,4,1,0,1,0,0,3,0,13,0,0,0,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,2,0,0,0,0,0,40,1,4,0,0,0,14,4,1,0,0,1,1,2,0,9,0,0,2,1,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
274,replaysTest/4-8-0-71061-2019-01-01T00-19-30-511.SC2Replay,0,3,0,0,0,0,0,2,0,1,0,0,46,2,4,0,1,0,13,4,1,0,0,1,0,2,0,12,1,0,1,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,62,0,0,0,0,0,3,6,1,0,0,2,0,3,0,12,1,0,1,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
275,replaysTest/4-8-0-71061-2018-12-31T20-43-06-887.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,9,0,6,1,0,1,1,1,3,5,9,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,66,0,0,0,0,8,0,6,2,0,1,1,0,3,9,11,1,0,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
276,replaysTest/4-8-0-71061-2018-12-31T19-41-52-948.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,4,1,0,1,1,1,2,9,7,0,0,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,0,8,0,0,4,0,6,1,0,0,0,0,3,0,14,0,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
277,replaysTest/4-8-0-71061-2018-12-31T19-28-42-599.SC2Replay,1,0,0,0,0,0,0,0,0,0,2,0,28,0,0,0,0,6,0,2,1,0,0,1,0,2,4,4,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,24,0,9,0,0,0,2,2,1,0,0,1,0,1,2,7,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
278,replaysTest/4-8-0-71061-2018-12-31T02-45-11-544.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,1,61,0,1,0,0,0,5,6,1,0,0,1,0,3,0,11,1,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,1,0,0,46,2,4,0,1,0,13,6,1,0,0,1,0,3,0,13,1,0,1,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
279,replaysTest/4-8-0-71061-2018-12-30T23-30-44-511.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,0,25,0,3,0,1,0,0,4,0,0,0,0,0,1,0,6,1,0,2,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,3,0,4,1,0,0,0,1,2,7,6,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,replaysTest/4-8-0-71061-2018-12-30T23-15-03-907.SC2Replay,0,0,0,0,0,0,0,0,0,0,1,1,51,2,4,0,0,0,14,4,1,0,0,1,0,3,0,11,1,0,1,1,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,54,1,15,0,0,0,7,5,1,0,0,1,2,3,0,10,1,0,6,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
281,replaysTest/4-8-0-71061-2018-12-30T22-24-55-840.SC2Replay,0,0,0,0,0,0,0,0,0,0,0,15,43,0,0,0,0,0,0,4,1,0,1,1,3,3,2,10,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,7,0,0,2,0,8,1,0,0,2,0,3,9,10,0,0,2,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
282,replaysTest/4-8-0-71061-2018-12-30T21-45-30-511.SC2Replay,0,0,0,0,0,0,0,1,0,2,0,0,42,0,2,0,0,0,2,4,1,0,0,1,0,2,2,9,2,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,3,0,0,0,0,1,1,0,2,0,0,53,2,5,0,1,0,12,6,1,0,0,1,0,3,0,12,1,0,2,0,1,1,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
283,replaysTest/4-8-0-71061-2018-12-30T14-02-43-795.SC2Replay,0,0,0,0,0,0,0,1,0,0,0,0,40,0,0,0,0,0,6,4,1,0,0,0,0,2,0,7,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,37,0,5,0,0,0,0,2,1,0,0,1,0,2,0,7,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
284,replaysTest/4-8-0-71061-2018-12-30T03-38-03-822.SC2Replay,1,0,0,0,0,0,0,1,0,1,0,0,41,1,4,0,0,0,0,4,1,0,0,0,0,2,0,7,1,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,1,1,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,replaysTest/4-8-0-71061-2018-12-30T02-53-23-773.SC2Replay,0,0,0,0,0,0,0,2,0,0,0,0,33,1,9,0,0,2,0,2,1,0,0,1,0,2,4,6,1,0,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,4,0,0,5,0,6,1,0,1,1,0,3,1,11,0,0,2,4,1,1,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
