,0Frame_id,0P1_mmr,0P2_mmr,0Replay_id,P1_Supply_army,P1_Supply_total,P1_Supply_used,P1_Supply_workers,P1_Unit_Nexus,P1_Unit_Probe,P1_minerals,P1_vespene,P2_Supply_army,P2_Supply_total,P2_Supply_used,P2_Supply_workers,P2_Unit_Nexus,P2_Unit_Probe,P2_minerals,P2_vespene
3393,0.0,4941.0,4686.0,4-3-1-65094-6-2018-05-20T09-27-47-616,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3394,0.0,3786.0,3850.0,4-2-1-62848-5-2018-03-20T13-17-45-256,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3395,0.0,3738.0,3716.0,4-2-1-62848-5-2018-03-20T13-41-32-677,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3396,0.0,3450.0,3461.0,4-2-1-62848-4-2018-03-15T12-55-58-357,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3397,0.0,5163.0,4706.0,4-3-1-65094-6-2018-05-20T09-28-43-567,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3398,0.0,3663.0,0.0,4-2-2-63454-4-2018-04-04T12-23-28-888,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3399,0.0,3387.0,3590.0,4-2-1-62848-4-2018-03-15T12-57-19-292,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3400,0.0,5013.0,5139.0,4-3-1-65094-6-2018-05-20T09-54-02-474,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3401,0.0,4109.0,3839.0,4-2-1-62848-5-2018-03-20T13-44-11-754,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3402,0.0,3797.0,3653.0,4-2-2-63454-4-2018-04-04T13-17-51-485,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3403,0.0,3376.0,0.0,4-2-1-62848-4-2018-03-15T13-01-07-886,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3404,0.0,5264.0,5075.0,4-3-1-65094-6-2018-05-20T10-05-50-523,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3405,0.0,4427.0,4436.0,4-2-1-62848-5-2018-03-20T13-50-45-203,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3406,0.0,4867.0,4907.0,4-3-1-65094-6-2018-05-20T11-44-11-391,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3407,0.0,3391.0,3389.0,4-2-2-63454-4-2018-04-04T13-20-15-882,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3408,0.0,3490.0,3506.0,4-2-1-62848-4-2018-03-15T13-02-28-296,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3409,0.0,4442.0,4508.0,4-2-1-62848-5-2018-03-20T13-54-33-914,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3410,0.0,5324.0,5549.0,4-3-1-65094-6-2018-05-20T12-02-22-408,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3411,0.0,3368.0,3445.0,4-2-1-62848-4-2018-03-15T13-09-57-688,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3412,0.0,5018.0,4805.0,4-3-1-65094-6-2018-05-20T12-04-17-294,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3413,0.0,2988.0,3103.0,4-2-2-63454-4-2018-04-04T13-27-50-516,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3414,0.0,3703.0,3694.0,4-2-1-62848-4-2018-03-15T13-10-43-206,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3415,0.0,3788.0,0.0,4-2-1-62848-5-2018-03-20T13-59-57-886,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3416,0.0,0.0,3575.0,4-2-2-63454-4-2018-04-04T13-48-07-294,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3417,0.0,5309.0,5564.0,4-3-1-65094-6-2018-05-20T12-12-14-547,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3418,0.0,3406.0,3417.0,4-2-2-63454-4-2018-04-04T13-55-11-473,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3419,0.0,3164.0,0.0,4-2-1-62848-4-2018-03-15T13-12-03-625,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3420,0.0,6664.0,5835.0,4-3-1-65094-6-2018-05-20T12-16-20-460,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3421,0.0,4241.0,4266.0,4-2-1-62848-5-2018-03-20T14-03-14-614,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3422,0.0,4427.0,4501.0,4-3-1-65094-6-2018-05-20T12-43-30-421,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3423,0.0,3392.0,3422.0,4-2-1-62848-4-2018-03-15T13-20-37-606,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3424,0.0,3746.0,3721.0,4-2-2-63454-4-2018-04-04T14-27-15-972,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3425,0.0,3507.0,3469.0,4-2-1-62848-5-2018-03-20T14-10-38-321,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3426,0.0,4778.0,4588.0,4-3-1-65094-6-2018-05-20T12-49-28-386,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3427,0.0,4224.0,4263.0,4-2-1-62848-5-2018-03-20T14-15-44-329,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3428,0.0,6034.0,5874.0,4-3-1-65094-6-2018-05-20T13-23-50-313,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3429,0.0,3557.0,3587.0,4-2-1-62848-4-2018-03-15T13-32-56-596,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3430,0.0,4261.0,4217.0,4-2-1-62848-5-2018-03-20T14-15-54-185,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3431,0.0,3001.0,3009.0,4-2-2-63454-4-2018-04-04T14-43-13-1078,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3432,0.0,4862.0,5075.0,4-3-1-65094-6-2018-05-20T13-26-20-635,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3433,0.0,3411.0,3413.0,4-2-2-63454-4-2018-04-04T19-59-43-409,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3434,0.0,0.0,3619.0,4-2-1-62848-5-2018-03-20T16-40-57-470,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3435,0.0,5449.0,5743.0,4-3-1-65094-6-2018-05-20T18-58-18-797,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3436,0.0,3632.0,3666.0,4-2-1-62848-4-2018-03-15T14-36-02-778,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3437,0.0,4672.0,4722.0,4-2-1-62848-5-2018-03-20T16-44-06-363,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3438,0.0,4413.0,4403.0,4-2-1-62848-5-2018-03-20T16-46-11-202,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3439,0.0,3252.0,3256.0,4-2-2-63454-4-2018-04-04T20-04-37-1132,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3440,0.0,3593.0,0.0,4-2-1-62848-4-2018-03-15T14-43-25-680,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3441,0.0,4784.0,4587.0,4-3-1-65094-6-2018-05-20T19-02-59-737,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3442,0.0,3834.0,3600.0,4-2-1-62848-5-2018-03-20T16-52-53-611,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3443,0.0,3790.0,3848.0,4-2-1-62848-5-2018-03-20T17-00-48-269,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3444,0.0,3320.0,3449.0,4-2-1-62848-4-2018-03-15T14-54-30-334,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3445,0.0,4994.0,5249.0,4-3-1-65094-6-2018-05-20T19-49-23-320,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3446,0.0,5237.0,4927.0,4-3-1-65094-6-2018-05-20T21-23-08-634,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3447,0.0,3239.0,3254.0,4-2-1-62848-4-2018-03-15T15-08-13-727,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3448,0.0,3558.0,3495.0,4-2-1-62848-5-2018-03-20T17-22-50-1089,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3449,0.0,3297.0,3293.0,4-2-1-62848-4-2018-03-15T15-28-47-333,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3450,0.0,4704.0,4651.0,4-3-1-65094-6-2018-05-20T21-38-55-622,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3451,0.0,4679.0,0.0,4-2-1-62848-5-2018-03-20T17-26-46-220,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3452,0.0,3287.0,3303.0,4-2-1-62848-4-2018-03-15T15-29-53-587,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3453,0.0,3870.0,3613.0,4-2-1-62848-5-2018-03-20T17-27-06-1300,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3454,0.0,3327.0,3302.0,4-2-2-63454-4-2018-04-04T20-09-02-158,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3455,0.0,0.0,4520.0,4-3-1-65094-6-2018-05-20T21-53-00-345,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3456,0.0,3702.0,3747.0,4-2-1-62848-5-2018-03-20T17-29-08-615,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3457,0.0,4988.0,5442.0,4-3-1-65094-6-2018-05-21T00-16-25-443,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3458,0.0,3147.0,3232.0,4-2-2-63454-4-2018-04-04T20-10-04-648,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3459,0.0,3361.0,0.0,4-2-1-62848-4-2018-03-15T15-34-23-761,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3460,0.0,3638.0,3722.0,4-2-1-62848-5-2018-03-20T17-59-49-329,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3461,0.0,4978.0,4740.0,4-3-1-65094-6-2018-05-21T00-26-21-505,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3462,0.0,4081.0,4246.0,4-2-1-62848-5-2018-03-20T18-11-26-280,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3463,0.0,3386.0,3416.0,4-2-1-62848-4-2018-03-15T15-43-22-462,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3464,0.0,3660.0,3782.0,4-2-2-63454-4-2018-04-04T20-29-20-880,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3465,0.0,4479.0,4521.0,4-3-1-65094-6-2018-05-21T00-43-24-550,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3466,0.0,3159.0,3078.0,4-2-1-62848-4-2018-03-15T16-16-20-536,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3467,0.0,5963.0,5824.0,4-3-1-65094-6-2018-05-21T01-00-54-310,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3468,0.0,3359.0,3944.0,4-2-1-62848-4-2018-03-15T16-17-26-363,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3469,0.0,3557.0,3557.0,4-2-2-63454-4-2018-04-04T20-44-05-1271,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3470,0.0,4782.0,4752.0,4-3-1-65094-6-2018-05-21T07-48-26-292,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3471,0.0,3060.0,0.0,4-2-2-63454-4-2018-04-05T00-26-12-387,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3472,0.0,3242.0,3235.0,4-2-1-62848-4-2018-03-15T16-32-57-345,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3473,0.0,0.0,3596.0,4-2-1-62848-5-2018-03-20T20-41-00-634,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3474,0.0,3340.0,3256.0,4-2-1-62848-4-2018-03-15T16-47-36-177,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3475,0.0,5037.0,5074.0,4-3-1-65094-6-2018-05-21T08-43-23-565,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3476,0.0,3786.0,3736.0,4-2-1-62848-5-2018-03-20T20-43-19-365,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3477,0.0,3280.0,3583.0,4-2-2-63454-4-2018-04-05T00-28-00-805,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3478,0.0,3573.0,0.0,4-2-1-62848-5-2018-03-20T21-08-17-376,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3479,0.0,3272.0,3236.0,4-2-1-62848-4-2018-03-15T17-10-48-1024,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3480,0.0,5575.0,5622.0,4-3-1-65094-6-2018-05-21T09-04-57-755,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3481,0.0,3555.0,3599.0,4-2-2-63454-4-2018-04-05T00-34-59-225,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3482,0.0,3553.0,3676.0,4-2-2-63454-4-2018-04-05T00-36-01-499,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3483,0.0,4567.0,4370.0,4-3-1-65094-6-2018-05-21T10-14-36-409,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3484,0.0,3815.0,3759.0,4-2-1-62848-5-2018-03-20T21-11-45-1114,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3485,0.0,3644.0,3614.0,4-2-2-63454-4-2018-04-05T01-07-06-235,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3486,0.0,5458.0,5984.0,4-3-1-65094-6-2018-05-21T10-32-22-531,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3487,0.0,3405.0,3329.0,4-2-1-62848-4-2018-03-15T17-53-03-926,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3488,0.0,3628.0,3576.0,4-2-2-63454-4-2018-04-05T01-42-20-451,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3489,0.0,4816.0,4863.0,4-3-1-65094-6-2018-05-21T11-02-32-277,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3490,0.0,4995.0,4655.0,4-2-1-62848-5-2018-03-20T21-13-53-509,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3491,0.0,6817.0,6730.0,4-3-1-65094-6-2018-05-21T11-11-50-468,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3492,0.0,3037.0,0.0,4-2-1-62848-4-2018-03-15T18-37-06-539,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3493,0.0,5379.0,5303.0,4-3-1-65094-6-2018-05-21T11-27-47-471,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3494,0.0,4219.0,4249.0,4-2-1-62848-5-2018-03-20T21-18-45-476,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3495,0.0,3552.0,3460.0,4-2-2-63454-4-2018-04-05T01-49-06-1275,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3496,0.0,0.0,3656.0,4-2-1-62848-4-2018-03-15T18-40-13-513,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3497,0.0,3519.0,3485.0,4-2-1-62848-4-2018-03-15T18-45-08-350,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3498,0.0,5874.0,6241.0,4-3-1-65094-6-2018-05-21T11-51-20-564,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3499,0.0,4400.0,4238.0,4-2-1-62848-5-2018-03-20T21-36-26-618,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3500,0.0,3636.0,0.0,4-2-1-62848-4-2018-03-15T18-46-26-345,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3501,0.0,4172.0,0.0,4-2-1-62848-5-2018-03-20T22-00-37-288,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3502,0.0,3617.0,3578.0,4-2-2-63454-4-2018-04-05T01-53-54-177,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3503,0.0,4399.0,4477.0,4-3-1-65094-6-2018-05-21T12-25-46-748,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3504,0.0,3342.0,3343.0,4-2-2-63454-4-2018-04-05T02-03-33-219,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3505,0.0,4249.0,4166.0,4-2-1-62848-5-2018-03-20T22-07-11-655,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3506,0.0,3349.0,0.0,4-2-1-62848-4-2018-03-15T18-53-13-1415,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3507,0.0,3598.0,3678.0,4-2-2-63454-4-2018-04-05T02-12-22-559,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3508,0.0,6019.0,6370.0,4-3-1-65094-6-2018-05-21T12-54-18-410,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3509,0.0,3178.0,3843.0,4-2-2-63454-4-2018-04-05T02-28-11-334,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3510,0.0,5086.0,5418.0,4-3-1-65094-6-2018-05-21T13-10-44-312,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3511,0.0,0.0,3490.0,4-2-2-63454-4-2018-04-05T02-31-45-382,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3512,0.0,6731.0,6394.0,4-3-1-65094-6-2018-05-21T13-29-23-568,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3513,0.0,3367.0,4040.0,4-2-1-62848-4-2018-03-15T19-17-07-987,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3514,0.0,0.0,0.0,4-2-2-63454-4-2018-04-05T02-35-38-353,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3515,0.0,3378.0,0.0,4-2-1-62848-4-2018-03-15T19-34-00-81,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3516,0.0,5290.0,5284.0,4-3-1-65094-6-2018-05-21T19-04-30-116,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3517,0.0,3514.0,3572.0,4-2-2-63454-4-2018-04-05T06-26-33-636,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3518,0.0,4930.0,5196.0,4-3-1-65094-6-2018-05-21T19-53-52-321,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3519,0.0,3487.0,3459.0,4-2-1-62848-4-2018-03-15T19-48-09-445,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3520,0.0,3735.0,3752.0,4-2-1-62848-5-2018-03-21T00-38-46-755,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
3521,0.0,4959.0,5167.0,4-3-1-65094-6-2018-05-21T20-00-03-335,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0,0.0,15.0,12.0,12.0,1.0,12.0,50.0,0.0
