0Replay_id,Cluster
4-2-1-62848-6-2018-03-08T16-03-38-894,0
4-2-1-62848-6-2018-03-08T23-58-37-740,3
4-2-2-63454-5-2018-03-30T14-01-41-555,3
4-2-1-62848-5-2018-03-10T18-57-39-497,3
4-2-1-62848-6-2018-03-09T00-07-28-1068,3
4-2-1-62848-6-2018-03-09T00-09-03-788,3
4-2-1-62848-6-2018-03-09T00-12-14-428,1
4-2-1-62848-6-2018-03-09T00-17-01-439,3
4-2-1-62848-6-2018-03-09T00-52-49-704,0
4-2-1-62848-6-2018-03-09T01-35-54-555,0
4-2-1-62848-6-2018-03-09T02-50-34-383,0
4-2-1-62848-6-2018-03-09T13-05-36-452,3
4-2-1-62848-5-2018-03-10T20-56-53-610,3
4-2-1-62848-6-2018-03-09T13-26-50-303,0
4-2-1-62848-6-2018-03-09T14-51-40-818,0
4-2-1-62848-5-2018-03-10T21-41-07-255,0
4-2-1-62848-6-2018-03-09T15-40-02-460,0
4-2-1-62848-6-2018-03-09T15-41-22-788,1
4-2-1-62848-6-2018-03-09T15-57-03-422,3
4-2-1-62848-6-2018-03-09T16-15-35-383,3
4-2-1-62848-6-2018-03-09T16-21-05-297,3
4-2-1-62848-6-2018-03-09T16-29-03-1385,0
4-2-1-62848-5-2018-03-11T00-21-15-500,3
4-2-1-62848-6-2018-03-10T01-54-48-393,3
4-2-1-62848-6-2018-03-10T03-12-53-703,0
4-2-2-63454-5-2018-03-31T00-32-58-935,3
4-2-1-62848-6-2018-03-10T03-37-10-458,3
4-2-1-62848-6-2018-03-10T03-56-22-274,0
4-2-2-63454-5-2018-03-31T00-45-48-577,3
4-2-1-62848-6-2018-03-10T03-58-51-255,0
4-2-1-62848-6-2018-03-10T04-40-25-478,3
4-2-1-62848-6-2018-03-10T05-16-03-367,3
4-2-1-62848-6-2018-03-10T05-34-37-521,0
4-2-1-62848-6-2018-03-10T05-35-25-423,1
4-2-1-62848-6-2018-03-10T05-49-09-876,3
4-2-1-62848-6-2018-03-10T05-53-27-519,1
4-2-1-62848-6-2018-03-10T06-27-53-624,0
4-2-1-62848-6-2018-03-10T07-12-50-554,3
4-2-1-62848-6-2018-03-10T15-36-42-604,3
4-2-1-62848-6-2018-03-10T15-56-47-488,0
4-2-1-62848-6-2018-03-10T16-23-55-765,3
4-2-1-62848-6-2018-03-10T16-37-41-395,1
4-2-1-62848-5-2018-03-11T03-22-34-277,2
4-2-1-62848-6-2018-03-10T17-33-57-250,0
4-2-1-62848-5-2018-03-11T03-23-02-717,3
4-2-1-62848-6-2018-03-10T23-29-51-667,0
4-2-1-62848-6-2018-03-11T00-47-47-563,3
4-2-1-62848-6-2018-03-11T01-01-19-250,1
4-2-1-62848-6-2018-03-11T03-17-42-436,3
4-2-2-63454-5-2018-03-31T11-59-00-847,3
4-2-1-62848-6-2018-03-11T03-38-02-539,3
4-2-1-62848-6-2018-03-11T03-49-39-334,0
4-2-2-63454-5-2018-03-31T12-17-13-340,3
4-2-1-62848-6-2018-03-11T03-58-26-363,0
4-2-1-62848-6-2018-03-11T05-26-17-891,3
4-2-2-63454-5-2018-03-31T12-24-42-810,0
4-2-1-62848-6-2018-03-11T05-28-02-643,0
4-2-1-62848-6-2018-03-11T15-52-10-343,3
4-2-1-62848-6-2018-03-11T17-07-12-385,3
4-2-1-62848-6-2018-03-11T18-04-26-254,0
4-2-2-63454-5-2018-03-31T16-18-39-282,0
4-2-1-62848-6-2018-03-11T18-05-00-620,3
4-2-1-62848-6-2018-03-11T18-19-30-549,3
4-2-2-63454-5-2018-03-31T16-27-57-450,0
4-2-1-62848-6-2018-03-11T18-34-59-397,0
4-2-1-62848-6-2018-03-11T18-53-37-631,3
4-2-1-62848-6-2018-03-11T18-55-01-301,0
4-2-1-62848-6-2018-03-11T19-23-36-787,3
4-2-2-63454-5-2018-03-31T17-36-25-435,3
4-2-1-62848-6-2018-03-11T19-39-49-721,0
4-2-1-62848-6-2018-03-11T20-48-25-905,0
4-2-2-63454-5-2018-04-01T01-10-20-270,0
4-2-1-62848-6-2018-03-12T07-37-09-548,3
4-2-1-62848-6-2018-03-12T07-41-51-936,0
4-2-2-63454-5-2018-04-01T01-18-28-824,3
4-2-1-62848-6-2018-03-12T07-54-13-1183,2
4-2-1-62848-5-2018-03-11T15-25-13-259,2
4-2-1-62848-5-2018-03-11T15-46-51-582,0
4-2-1-62848-6-2018-03-12T08-10-31-750,0
4-2-1-62848-5-2018-03-11T15-55-26-332,3
4-2-1-62848-4-2018-03-08T12-38-01-469,1
4-2-1-62848-6-2018-03-12T08-23-58-644,0
4-2-1-62848-6-2018-03-12T08-39-41-593,0
4-2-1-62848-5-2018-03-11T16-02-04-690,2
4-2-1-62848-6-2018-03-12T08-54-48-594,0
4-2-1-62848-6-2018-03-12T09-01-59-562,0
4-2-1-62848-5-2018-03-11T16-19-11-1080,0
4-2-1-62848-6-2018-03-12T09-10-43-1018,0
4-2-1-62848-6-2018-03-12T09-20-28-580,3
4-2-1-62848-6-2018-03-12T22-32-32-486,2
4-2-2-63454-5-2018-04-01T08-38-12-769,3
4-2-1-62848-6-2018-03-12T23-03-13-749,0
4-2-1-62848-6-2018-03-12T23-11-38-825,0
4-2-1-62848-6-2018-03-12T23-17-52-412,1
4-2-2-63454-5-2018-04-01T09-16-07-400,3
4-2-1-62848-6-2018-03-12T23-25-53-604,3
4-2-1-62848-6-2018-03-12T23-32-46-806,3
4-2-2-63454-5-2018-04-01T09-54-45-610,0
4-2-1-62848-6-2018-03-12T23-56-06-1374,2
4-2-1-62848-6-2018-03-13T00-04-06-235,0
4-2-1-62848-6-2018-03-13T10-32-01-227,1
4-2-1-62848-6-2018-03-13T10-40-53-343,2
4-2-1-62848-6-2018-03-13T11-02-50-341,2
4-2-1-62848-6-2018-03-13T12-01-50-765,3
4-2-1-62848-5-2018-03-12T00-00-16-418,3
4-2-1-62848-6-2018-03-13T13-03-33-435,3
4-2-2-63454-5-2018-04-01T15-46-49-343,0
4-2-1-62848-6-2018-03-13T13-09-42-685,3
4-2-1-62848-6-2018-03-13T14-12-53-323,3
4-2-2-63454-5-2018-04-01T16-08-32-366,3
4-2-1-62848-6-2018-03-13T14-48-28-464,1
4-2-1-62848-6-2018-03-13T15-17-32-524,2
4-2-1-62848-6-2018-03-13T16-19-41-365,1
4-2-1-62848-6-2018-03-13T16-22-12-382,3
4-2-1-62848-6-2018-03-13T16-34-15-692,3
4-2-1-62848-6-2018-03-13T23-02-57-501,3
4-2-1-62848-6-2018-03-13T23-15-14-259,3
4-2-1-62848-6-2018-03-13T23-58-20-226,3
4-2-1-62848-6-2018-03-14T00-11-03-358,3
4-2-1-62848-5-2018-03-12T02-00-18-520,0
4-2-1-62848-6-2018-03-14T01-43-02-390,3
4-2-1-62848-6-2018-03-14T01-45-40-314,0
4-2-1-62848-6-2018-03-14T01-46-22-326,0
4-2-1-62848-5-2018-03-12T02-53-31-312,3
4-2-1-62848-6-2018-03-14T02-29-33-460,2
4-2-1-62848-6-2018-03-14T02-44-32-278,3
4-2-1-62848-5-2018-03-12T03-59-46-630,0
4-2-1-62848-6-2018-03-14T03-57-47-291,0
4-2-1-62848-6-2018-03-14T03-59-31-501,0
4-2-1-62848-6-2018-03-14T03-59-34-589,0
4-2-1-62848-6-2018-03-14T05-29-03-1598,3
4-2-1-62848-6-2018-03-14T13-49-03-441,3
4-2-1-62848-6-2018-03-14T14-02-42-576,3
4-2-1-62848-6-2018-03-14T14-20-20-433,3
4-2-1-62848-6-2018-03-14T16-09-33-230,2
4-2-1-62848-6-2018-03-14T16-28-53-372,0
4-2-1-62848-5-2018-03-12T07-49-49-472,3
4-2-1-62848-6-2018-03-14T17-12-24-398,0
4-2-1-62848-6-2018-03-14T17-13-48-613,0
4-2-2-63454-5-2018-04-02T04-26-41-412,0
4-2-1-62848-6-2018-03-14T17-15-22-355,1
4-2-1-62848-6-2018-03-14T17-31-31-562,3
4-2-1-62848-6-2018-03-14T17-43-45-512,2
4-2-1-62848-6-2018-03-14T17-57-07-562,0
4-2-1-62848-6-2018-03-14T18-19-36-651,0
4-2-1-62848-6-2018-03-14T19-46-40-339,0
4-2-1-62848-6-2018-03-15T02-02-06-613,3
4-2-1-62848-6-2018-03-15T02-16-28-454,3
4-2-1-62848-6-2018-03-15T03-59-00-697,0
4-2-2-63454-5-2018-04-02T11-55-09-813,0
4-2-1-62848-6-2018-03-15T06-01-18-465,2
4-2-1-62848-6-2018-03-15T06-10-48-285,0
4-2-1-62848-6-2018-03-15T06-38-51-465,0
4-2-2-63454-5-2018-04-02T12-42-52-496,0
4-2-1-62848-6-2018-03-15T06-55-47-728,3
4-2-1-62848-6-2018-03-15T07-45-00-569,3
4-2-1-62848-5-2018-03-12T11-44-43-323,0
4-2-2-63454-5-2018-04-02T12-50-54-965,0
4-2-1-62848-6-2018-03-15T08-07-12-513,0
4-2-1-62848-6-2018-03-15T08-14-45-314,0
4-2-1-62848-5-2018-03-12T12-03-17-317,0
4-2-1-62848-6-2018-03-15T08-16-15-615,1
4-2-1-62848-6-2018-03-15T09-20-46-601,0
4-2-1-62848-6-2018-03-15T16-42-46-364,0
4-2-1-62848-6-2018-03-15T17-01-41-293,0
4-2-1-62848-6-2018-03-15T17-03-48-880,2
4-2-1-62848-6-2018-03-15T17-06-45-297,3
4-2-1-62848-6-2018-03-15T17-15-37-603,0
4-2-1-62848-6-2018-03-15T17-21-28-312,0
4-2-1-62848-6-2018-03-15T17-28-29-348,3
4-2-1-62848-5-2018-03-12T14-42-11-361,3
4-2-1-62848-5-2018-03-12T16-23-46-251,0
4-2-2-63454-5-2018-04-03T00-07-56-372,0
4-2-1-62848-6-2018-03-15T19-01-39-578,2
4-2-1-62848-6-2018-03-15T19-11-06-557,1
4-2-1-62848-6-2018-03-15T19-26-30-315,0
4-2-2-63454-5-2018-04-03T00-29-13-230,1
4-2-2-63454-5-2018-04-03T00-33-41-627,0
4-2-1-62848-6-2018-03-15T19-30-55-1255,2
4-2-2-63454-5-2018-04-03T00-50-44-395,3
4-2-1-62848-5-2018-03-12T17-08-43-1278,0
4-2-1-62848-6-2018-03-15T19-44-38-452,1
4-2-2-63454-5-2018-04-03T01-43-41-281,3
4-2-1-62848-6-2018-03-15T19-53-43-820,0
4-2-1-62848-5-2018-03-12T17-20-58-273,2
4-2-1-62848-6-2018-03-15T20-04-18-349,3
4-2-1-62848-6-2018-03-15T20-22-49-496,3
4-2-1-62848-6-2018-03-15T20-41-31-367,0
4-2-1-62848-6-2018-03-16T03-40-51-660,0
4-2-2-63454-5-2018-04-03T08-55-04-659,3
4-2-1-62848-6-2018-03-16T03-41-47-820,0
4-2-1-62848-6-2018-03-16T03-55-52-1057,0
4-2-2-63454-5-2018-04-03T09-21-37-332,2
4-2-2-63454-5-2018-04-03T09-41-32-1085,3
4-2-1-62848-6-2018-03-16T04-09-43-815,0
4-2-1-62848-6-2018-03-16T04-46-19-553,0
4-2-1-62848-6-2018-03-16T05-30-05-934,3
4-2-1-62848-6-2018-03-16T07-23-45-379,0
4-2-1-62848-6-2018-03-16T07-44-03-251,2
4-2-1-62848-6-2018-03-16T07-56-23-251,2
4-2-1-62848-6-2018-03-16T09-31-56-506,3
4-2-1-62848-6-2018-03-16T13-46-55-445,3
4-2-1-62848-6-2018-03-16T14-39-39-855,0
4-2-1-62848-6-2018-03-16T15-14-54-775,1
4-2-1-62848-6-2018-03-16T15-29-12-551,3
4-2-2-63454-5-2018-04-03T16-23-53-347,1
4-2-1-62848-6-2018-03-16T15-31-09-656,0
4-2-1-62848-6-2018-03-16T15-34-15-302,0
4-2-1-62848-6-2018-03-16T15-49-00-959,3
4-2-1-62848-6-2018-03-16T16-11-31-251,2
4-2-1-62848-6-2018-03-16T16-18-28-435,1
4-2-1-62848-5-2018-03-13T02-33-17-572,3
4-2-1-62848-6-2018-03-17T00-18-16-502,0
4-2-1-62848-5-2018-03-13T02-51-09-798,0
4-2-1-62848-6-2018-03-17T00-19-01-518,0
4-2-1-62848-6-2018-03-17T01-45-00-338,0
4-2-1-62848-6-2018-03-17T02-02-02-431,3
4-2-2-63454-5-2018-04-03T23-12-34-358,3
4-2-1-62848-6-2018-03-17T02-02-51-498,1
4-2-2-63454-5-2018-04-03T23-18-13-271,0
4-2-1-62848-6-2018-03-17T02-08-11-277,3
4-2-1-62848-6-2018-03-17T02-16-21-582,0
4-2-1-62848-6-2018-03-17T02-48-08-390,0
4-2-1-62848-6-2018-03-17T03-13-13-358,0
4-2-1-62848-6-2018-03-17T03-53-23-807,0
4-2-1-62848-6-2018-03-17T04-35-41-351,3
4-2-1-62848-6-2018-03-17T04-51-44-389,2
4-2-1-62848-6-2018-03-17T05-00-49-569,3
4-2-1-62848-6-2018-03-17T10-49-54-627,0
4-2-2-63454-5-2018-04-04T03-42-36-272,2
4-2-1-62848-6-2018-03-17T11-00-39-492,0
4-2-1-62848-6-2018-03-17T11-03-53-264,3
4-2-1-62848-6-2018-03-17T11-21-37-554,0
4-2-1-62848-6-2018-03-17T12-06-55-344,0
4-2-1-62848-6-2018-03-17T12-28-20-286,0
4-2-1-62848-6-2018-03-17T12-47-26-320,2
4-2-1-62848-6-2018-03-17T12-52-57-632,3
4-2-1-62848-6-2018-03-17T14-37-46-606,3
4-2-1-62848-6-2018-03-17T15-03-59-560,0
4-2-2-63454-5-2018-04-04T03-58-47-698,2
4-2-2-63454-5-2018-04-04T04-06-17-238,2
4-2-1-62848-6-2018-03-17T15-27-16-972,0
4-2-1-62848-6-2018-03-17T15-30-25-522,0
4-2-1-62848-6-2018-03-17T15-49-17-412,1
4-2-1-62848-5-2018-03-13T08-24-02-300,3
4-2-1-62848-6-2018-03-18T03-20-40-573,0
4-2-2-63454-5-2018-04-04T08-35-10-551,3
4-2-1-62848-6-2018-03-18T03-28-50-411,0
4-2-2-63454-5-2018-04-04T09-10-41-303,3
4-2-1-62848-6-2018-03-18T05-09-49-385,0
4-2-1-62848-5-2018-03-13T09-20-01-936,0
4-2-1-62848-6-2018-03-18T05-39-26-322,0
4-2-1-62848-6-2018-03-18T05-46-14-560,3
4-2-1-62848-6-2018-03-18T05-58-36-491,0
4-2-1-62848-6-2018-03-18T08-20-24-315,3
4-2-2-63454-5-2018-04-04T11-50-29-614,0
4-2-1-62848-6-2018-03-18T08-21-11-512,3
4-2-1-62848-6-2018-03-18T09-01-42-856,3
4-2-1-62848-6-2018-03-18T10-56-21-615,0
4-2-1-62848-6-2018-03-18T11-21-03-438,3
4-2-1-62848-6-2018-03-18T12-06-59-1217,1
4-2-2-63454-5-2018-04-04T16-09-17-390,0
4-2-1-62848-6-2018-03-18T12-25-08-909,3
4-2-1-62848-5-2018-03-13T13-01-20-621,0
4-2-2-63454-5-2018-04-04T16-29-05-1139,3
4-2-1-62848-6-2018-03-18T12-43-13-594,0
4-2-1-62848-6-2018-03-18T14-13-25-612,3
4-2-1-62848-5-2018-03-13T13-55-42-259,0
4-2-1-62848-6-2018-03-18T23-43-17-250,0
4-2-1-62848-6-2018-03-19T00-32-22-597,0
4-2-1-62848-6-2018-03-19T00-54-05-355,3
4-2-1-62848-6-2018-03-19T01-33-53-558,0
4-2-1-62848-6-2018-03-19T02-40-38-462,0
4-2-1-62848-4-2018-03-10T04-23-19-913,3
4-2-1-62848-6-2018-03-19T06-16-53-388,3
4-2-1-62848-6-2018-03-19T06-32-31-825,0
4-2-2-63454-5-2018-04-05T02-08-51-1099,0
4-2-1-62848-6-2018-03-19T06-43-51-305,0
4-2-1-62848-6-2018-03-19T07-01-55-618,0
4-2-1-62848-6-2018-03-19T11-43-09-626,0
4-2-2-63454-5-2018-04-05T03-39-36-620,2
4-2-1-62848-6-2018-03-19T13-01-38-528,0
4-2-1-62848-6-2018-03-19T13-22-16-302,0
4-2-1-62848-6-2018-03-19T13-32-43-444,3
4-2-1-62848-6-2018-03-19T14-09-05-320,0
4-2-1-62848-6-2018-03-19T14-31-29-723,1
4-2-1-62848-6-2018-03-19T16-59-09-907,3
4-2-1-62848-6-2018-03-19T17-10-21-581,3
4-2-1-62848-6-2018-03-19T17-29-49-607,0
4-2-1-62848-6-2018-03-19T17-35-19-549,0
4-2-1-62848-6-2018-03-19T17-46-03-619,0
4-2-1-62848-6-2018-03-19T17-48-04-1084,0
4-2-1-62848-6-2018-03-19T17-51-01-533,3
4-2-1-62848-6-2018-03-19T17-56-46-584,0
4-2-1-62848-5-2018-03-13T19-14-23-329,0
4-2-1-62848-6-2018-03-19T19-14-06-833,0
4-2-1-62848-5-2018-03-13T19-29-15-294,0
4-2-1-62848-6-2018-03-20T06-15-00-647,1
4-2-2-63454-5-2018-04-05T15-00-29-294,2
4-2-1-62848-4-2018-03-10T11-52-54-553,3
4-2-1-62848-6-2018-03-20T06-17-00-570,0
4-2-1-62848-6-2018-03-20T06-21-56-443,0
4-2-1-62848-6-2018-03-20T08-30-25-409,3
4-2-1-62848-6-2018-03-20T10-26-26-664,2
4-2-1-62848-6-2018-03-20T10-55-25-461,0
4-2-1-62848-5-2018-03-13T22-45-16-453,2
4-2-1-62848-6-2018-03-20T12-38-24-435,3
4-2-1-62848-6-2018-03-20T13-20-33-328,3
4-2-1-62848-6-2018-03-20T13-54-47-423,0
4-2-1-62848-6-2018-03-20T23-26-08-645,3
4-2-2-63454-6-2018-03-28T01-26-26-1037,0
4-2-1-62848-6-2018-03-20T23-47-47-696,0
4-2-1-62848-6-2018-03-20T23-54-18-329,3
4-2-2-63454-6-2018-03-28T01-48-58-584,1
4-2-1-62848-6-2018-03-21T00-42-39-446,0
4-2-1-62848-5-2018-03-14T01-20-36-542,3
4-2-1-62848-6-2018-03-21T00-58-09-316,0
4-2-1-62848-6-2018-03-21T01-22-06-454,3
4-2-1-62848-6-2018-03-21T01-50-41-649,3
4-2-1-62848-5-2018-03-14T02-52-40-225,2
4-2-1-62848-6-2018-03-21T02-43-09-355,3
4-2-1-62848-6-2018-03-21T03-15-39-499,0
4-2-2-63454-6-2018-03-28T02-36-26-518,1
4-2-1-62848-6-2018-03-21T03-48-44-515,3
4-2-2-63454-6-2018-03-28T02-49-22-572,3
4-2-2-63454-6-2018-03-28T03-39-36-299,0
4-2-1-62848-6-2018-03-21T05-48-02-991,0
4-2-2-63454-6-2018-03-28T03-59-17-981,0
4-2-1-62848-6-2018-03-21T21-29-51-362,2
4-2-2-63454-6-2018-03-28T17-02-37-1210,0
4-2-1-62848-6-2018-03-21T22-56-54-411,0
4-2-1-62848-6-2018-03-22T02-20-13-310,3
4-2-2-63454-6-2018-03-28T19-28-03-267,0
4-2-1-62848-6-2018-03-22T02-24-24-386,3
4-2-1-62848-5-2018-03-14T07-33-32-415,0
4-2-2-63454-6-2018-03-29T01-35-26-569,3
4-2-1-62848-6-2018-03-22T08-14-12-991,0
4-2-1-62848-5-2018-03-14T07-39-58-357,3
4-2-1-62848-6-2018-03-22T08-48-30-1285,3
4-2-1-62848-6-2018-03-22T09-06-27-402,3
4-2-1-62848-6-2018-03-22T11-13-00-359,1
4-2-1-62848-5-2018-03-14T08-26-13-303,3
4-2-2-63454-6-2018-03-29T05-20-55-553,0
4-2-1-62848-6-2018-03-22T11-21-00-304,3
4-2-1-62848-5-2018-03-14T08-28-02-569,0
4-2-2-63454-6-2018-03-29T05-59-42-447,2
4-2-1-62848-6-2018-03-22T11-59-58-780,0
4-2-2-63454-6-2018-03-29T06-22-29-1274,1
4-2-2-63454-6-2018-03-29T06-44-47-550,0
4-2-1-62848-6-2018-03-22T15-02-42-341,0
4-2-1-62848-6-2018-03-22T15-52-14-380,3
4-2-2-63454-6-2018-03-29T07-01-14-558,3
4-2-1-62848-6-2018-03-22T15-52-38-799,0
4-2-2-63454-6-2018-03-29T07-41-47-316,1
4-2-2-63454-6-2018-03-29T08-45-31-297,1
4-2-1-62848-6-2018-03-22T15-55-31-716,3
4-2-2-63454-6-2018-03-29T09-02-15-407,2
4-2-1-62848-6-2018-03-22T16-05-02-669,3
4-2-2-63454-6-2018-03-29T09-12-29-724,0
4-2-2-63454-6-2018-03-29T09-25-42-372,3
4-2-1-62848-6-2018-03-22T16-21-51-504,3
4-2-2-63454-6-2018-03-29T09-37-04-494,0
4-2-1-62848-6-2018-03-22T16-48-17-351,0
4-2-2-63454-6-2018-03-29T10-46-12-519,3
4-2-2-63454-6-2018-03-29T10-56-42-544,3
4-2-1-62848-6-2018-03-23T00-02-17-453,3
4-2-2-63454-6-2018-03-30T02-51-26-385,1
4-2-1-62848-6-2018-03-23T01-16-41-601,3
4-2-1-62848-6-2018-03-23T01-35-28-570,0
4-2-1-62848-6-2018-03-23T02-07-25-634,3
4-2-2-63454-6-2018-03-30T04-40-08-755,1
4-2-1-62848-5-2018-03-14T16-12-42-479,3
4-2-2-63454-6-2018-03-30T04-50-50-402,0
4-2-2-63454-6-2018-03-30T04-58-46-297,3
4-2-1-62848-5-2018-03-14T16-16-59-363,3
4-2-2-63454-6-2018-03-30T06-34-11-836,0
4-2-2-63454-6-2018-03-30T13-32-30-259,2
4-2-1-62848-6-2018-03-23T06-43-53-746,0
4-2-2-63454-6-2018-03-30T14-13-33-425,3
4-2-2-63454-6-2018-03-30T14-33-20-545,3
4-2-2-63454-6-2018-03-30T14-50-09-296,0
4-2-2-63454-6-2018-03-30T15-02-07-781,0
4-2-1-62848-6-2018-03-23T10-46-25-267,3
4-2-1-62848-6-2018-03-23T12-13-08-637,0
4-2-2-63454-6-2018-03-30T15-28-50-587,0
4-2-1-62848-6-2018-03-23T12-17-55-296,3
4-2-2-63454-6-2018-03-30T16-34-40-259,2
4-2-1-62848-5-2018-03-14T19-15-46-309,0
4-2-1-62848-5-2018-03-14T19-29-11-449,1
4-2-1-62848-6-2018-03-23T16-16-38-935,0
4-2-2-63454-6-2018-03-31T07-45-13-500,0
4-2-2-63454-6-2018-03-31T07-58-14-367,3
4-2-1-62848-6-2018-03-23T16-20-52-984,3
4-2-2-63454-6-2018-03-31T08-03-44-549,0
4-2-1-62848-6-2018-03-23T17-05-09-508,3
4-2-2-63454-6-2018-03-31T08-06-25-319,0
4-2-1-62848-6-2018-03-23T18-00-03-307,3
4-2-2-63454-6-2018-03-31T08-32-31-558,0
4-2-1-62848-6-2018-03-23T19-21-10-409,0
4-2-2-63454-6-2018-03-31T12-16-39-313,0
4-2-1-62848-6-2018-03-23T19-27-02-459,0
4-2-2-63454-6-2018-03-31T12-39-20-342,0
4-2-1-62848-6-2018-03-23T19-29-30-310,0
4-2-2-63454-6-2018-03-31T12-49-26-340,0
4-2-1-62848-6-2018-03-23T22-29-45-427,0
4-2-2-63454-6-2018-03-31T16-03-38-697,1
4-2-1-62848-5-2018-03-14T21-02-41-878,0
4-2-1-62848-6-2018-03-24T00-11-44-361,3
4-2-2-63454-6-2018-03-31T16-20-08-591,0
4-2-1-62848-6-2018-03-24T00-27-08-888,0
4-2-1-62848-5-2018-03-14T21-13-22-551,0
4-2-2-63454-6-2018-03-31T17-00-08-289,0
4-2-1-62848-6-2018-03-24T01-14-38-574,3
4-2-1-62848-6-2018-03-24T01-38-33-917,3
4-2-2-63454-6-2018-03-31T19-43-12-659,2
4-2-1-62848-6-2018-03-24T01-52-34-396,0
4-2-2-63454-6-2018-03-31T20-16-29-548,0
4-2-1-62848-6-2018-03-24T02-29-00-339,3
4-2-1-62848-6-2018-03-24T04-16-55-640,0
4-2-1-62848-5-2018-03-14T22-19-14-611,3
4-2-2-63454-6-2018-03-31T21-13-14-643,0
4-2-1-62848-6-2018-03-24T04-30-43-594,0
4-2-1-62848-5-2018-03-14T22-26-01-407,2
4-2-1-62848-6-2018-03-24T05-30-37-373,2
4-2-2-63454-6-2018-03-31T21-28-47-670,2
4-2-1-62848-5-2018-03-14T22-55-41-672,0
4-2-1-62848-6-2018-03-24T05-46-30-399,3
4-2-2-63454-6-2018-03-31T21-53-16-999,0
