,0Frame_id,0Replay_id,P1_HasSpotted_Adept,P1_HasSpotted_AdeptPhaseShift,P1_HasSpotted_Archon,P1_HasSpotted_Assimilator,P1_HasSpotted_Carrier,P1_HasSpotted_Colossus,P1_HasSpotted_CyberneticsCore,P1_HasSpotted_DarkShrine,P1_HasSpotted_DarkTemplar,P1_HasSpotted_Disruptor,P1_HasSpotted_DisruptorPhased,P1_HasSpotted_FleetBeacon,P1_HasSpotted_Forge,P1_HasSpotted_Gateway,P1_HasSpotted_HighTemplar,P1_HasSpotted_Immortal,P1_HasSpotted_Interceptor,P1_HasSpotted_Mothership,P1_HasSpotted_Nexus,P1_HasSpotted_Observer,P1_HasSpotted_ObserverSurveillanceMode,P1_HasSpotted_Oracle,P1_HasSpotted_Phoenix,P1_HasSpotted_PhotonCannon,P1_HasSpotted_Probe,P1_HasSpotted_Pylon,P1_HasSpotted_RoboticsBay,P1_HasSpotted_RoboticsFacility,P1_HasSpotted_Sentry,P1_HasSpotted_ShieldBattery,P1_HasSpotted_Stalker,P1_HasSpotted_Stargate,P1_HasSpotted_StasisTrap,P1_HasSpotted_Tempest,P1_HasSpotted_TemplarArchive,P1_HasSpotted_TwilightCouncil,P1_HasSpotted_VoidRay,P1_HasSpotted_WarpGate,P1_HasSpotted_WarpPrism,P1_HasSpotted_WarpPrismPhasing,P1_HasSpotted_Zealot,P2_HasSpotted_Adept,P2_HasSpotted_AdeptPhaseShift,P2_HasSpotted_Archon,P2_HasSpotted_Assimilator,P2_HasSpotted_Carrier,P2_HasSpotted_Colossus,P2_HasSpotted_CyberneticsCore,P2_HasSpotted_DarkShrine,P2_HasSpotted_DarkTemplar,P2_HasSpotted_Disruptor,P2_HasSpotted_DisruptorPhased,P2_HasSpotted_FleetBeacon,P2_HasSpotted_Forge,P2_HasSpotted_Gateway,P2_HasSpotted_HighTemplar,P2_HasSpotted_Immortal,P2_HasSpotted_Interceptor,P2_HasSpotted_Nexus,P2_HasSpotted_Observer,P2_HasSpotted_ObserverSurveillanceMode,P2_HasSpotted_Oracle,P2_HasSpotted_Phoenix,P2_HasSpotted_PhotonCannon,P2_HasSpotted_Probe,P2_HasSpotted_Pylon,P2_HasSpotted_RoboticsBay,P2_HasSpotted_RoboticsFacility,P2_HasSpotted_Sentry,P2_HasSpotted_ShieldBattery,P2_HasSpotted_Stalker,P2_HasSpotted_Stargate,P2_HasSpotted_StasisTrap,P2_HasSpotted_Tempest,P2_HasSpotted_TemplarArchive,P2_HasSpotted_TwilightCouncil,P2_HasSpotted_VoidRay,P2_HasSpotted_WarpGate,P2_HasSpotted_WarpPrism,P2_HasSpotted_WarpPrismPhasing,P2_HasSpotted_Zealot,P2_HasSpotted_Mothership
0,13680,4-2-1-62848-5-2018-03-26T05-07-33-959,1,0,0,4,0,0,1,0,0,0,0,0,2,6,0,0,0,0,3,0,0,0,0,6,24,7,0,1,0,2,14,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,2,0,0,0,3,0,0,1,9,2,23,8,0,0,2,1,1,2,0,0,0,0,0,1,0,0,5,0
1,13680,4-2-2-63454-5-2018-03-30T21-34-16-728,0,0,2,4,0,0,1,0,0,0,0,0,1,2,0,2,0,0,2,1,0,0,0,0,26,5,0,1,0,0,14,1,0,0,0,1,0,0,1,0,4,0,0,1,5,0,0,3,0,0,0,0,0,2,2,0,3,0,2,1,0,0,0,0,19,4,0,0,0,2,0,3,0,0,0,1,0,13,0,0,7,0
2,13680,4-3-2-65384-6-2018-06-13T07-29-53-636,2,0,5,4,0,0,1,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,32,9,0,0,0,1,12,1,0,0,1,1,0,0,0,0,23,0,0,6,2,0,0,1,0,0,0,0,0,0,2,0,4,0,3,0,0,1,2,0,22,5,0,0,1,2,3,0,1,0,0,0,0,0,1,0,19,0
3,13680,4-4-1-66668-4-2018-07-24T22-34-58-1174,0,0,0,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,2,0,1,6,0,16,3,0,0,0,1,6,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,1,0,0,0,0,0,1,4,0,3,0,3,0,0,0,0,9,23,5,0,1,2,1,10,0,0,0,0,0,0,0,0,0,0,0
4,13680,4-2-1-62848-6-2018-03-16T03-41-47-820,3,0,2,4,0,0,1,0,0,0,0,0,0,2,0,2,0,0,2,1,0,0,0,0,26,6,0,1,2,4,3,0,0,0,0,1,0,0,0,0,8,0,0,0,3,0,0,1,0,0,0,0,0,0,4,0,3,0,3,2,0,0,0,0,32,10,0,1,0,4,8,0,0,0,0,1,0,2,1,0,17,0
5,13680,4-4-1-66668-5-2018-07-31T20-57-09-673,0,0,5,2,0,0,1,0,0,0,0,0,0,2,2,2,0,0,1,1,0,0,0,0,13,6,0,1,1,1,8,0,0,0,0,0,0,3,0,0,10,0,0,3,4,0,0,1,0,0,0,0,0,0,2,1,2,0,6,1,0,0,0,0,37,8,0,1,3,7,8,0,0,0,0,1,0,2,1,0,4,0
6,13680,4-2-1-62848-6-2018-03-08T16-03-38-894,0,0,0,3,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,1,0,31,9,0,0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,2,0,0,0,3,0,0,0,14,0,35,8,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,0
7,13680,4-2-1-62848-4-2018-03-18T10-42-52-1054,0,0,0,6,0,0,1,0,0,0,0,0,1,2,0,0,0,0,3,0,0,1,6,2,22,9,0,0,0,1,4,0,0,0,0,0,3,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,4,0,3,1,0,0,0,0,26,5,0,0,0,1,20,0,0,0,0,1,0,0,0,0,1,0
8,13680,4-6-1-68195-4-2018-09-28T03-32-06-614,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,2,11,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,5,4,21,5,0,0,1,3,16,1,0,0,0,2,0,4,0,0,0,0
9,13680,4-2-1-62848-6-2018-03-18T07-28-03-646,0,0,0,4,0,0,1,0,0,0,0,0,0,2,0,3,0,0,3,0,0,0,0,0,42,7,0,1,0,1,10,0,0,0,1,1,0,2,0,0,0,0,0,9,3,0,0,1,0,0,0,0,0,2,2,0,5,0,3,1,0,0,0,0,32,6,0,1,0,1,7,1,0,0,1,1,0,3,1,0,17,0
