,720,1440,2160,2880,3600,4320,5040,5760,6480,7200,7920,8640,9360,10080,10800,Names
4-2-2-63454-4-2018-04-04T06-15-05-863,14.0,17.0,17.0,19.0,21.0,24.0,24.0,25.0,24.0,19.0,22.0,26.0,30.0,31.0,37.0,2
4-2-2-63454-4-2018-04-04T06-33-34-1213,14.0,16.0,18.0,21.0,20.0,21.0,22.0,26.0,28.0,32.0,35.0,37.0,41.0,44.0,42.0,2
4-2-2-63454-4-2018-04-04T06-46-41-933,14.0,17.0,20.0,19.0,16.0,17.0,16.0,16.0,16.0,16.0,19.0,20.0,21.0,22.0,22.0,1
4-2-1-62848-5-2018-03-07T01-32-59-845,15.0,15.0,16.0,19.0,20.0,20.0,20.0,20.0,20.0,20.0,21.0,21.0,21.0,21.0,25.0,2
4-3-2-65384-4-2018-06-18T07-11-41-1110,14.0,16.0,17.0,20.0,22.0,22.0,25.0,27.0,28.0,32.0,34.0,38.0,38.0,39.0,40.0,1
4-3-2-65384-6-2018-06-14T06-52-51-1031,14.0,17.0,19.0,19.0,21.0,21.0,21.0,22.0,24.0,24.0,24.0,30.0,36.0,38.0,37.0,2
4-2-2-63454-4-2018-04-04T08-45-34-902,13.0,15.0,18.0,19.0,19.0,19.0,19.0,20.0,22.0,25.0,28.0,28.0,28.0,30.0,30.0,1
4-2-1-62848-5-2018-03-07T02-08-05-823,14.0,18.0,20.0,21.0,23.0,23.0,24.0,26.0,31.0,35.0,35.0,39.0,41.0,41.0,45.0,2
4-2-2-63454-4-2018-04-04T09-16-53-1355,14.0,15.0,18.0,19.0,22.0,19.0,20.0,21.0,21.0,23.0,24.0,28.0,31.0,33.0,37.0,2
4-3-2-65384-4-2018-06-18T07-41-04-869,14.0,17.0,17.0,19.0,20.0,21.0,21.0,21.0,21.0,22.0,21.0,21.0,21.0,21.0,21.0,3
4-2-1-62848-5-2018-03-07T02-13-33-1020,14.0,17.0,19.0,21.0,21.0,21.0,22.0,22.0,22.0,26.0,25.0,30.0,25.0,31.0,36.0,4
4-2-1-62848-5-2018-03-07T02-32-57-806,14.0,17.0,18.0,21.0,23.0,23.0,23.0,23.0,23.0,25.0,25.0,31.0,35.0,37.0,37.0,1
4-3-2-65384-4-2018-06-18T15-57-33-851,15.0,15.0,18.0,22.0,22.0,23.0,26.0,30.0,34.0,38.0,45.0,46.0,36.0,36.0,41.0,1
4-3-2-65384-4-2018-06-18T16-08-57-919,14.0,15.0,16.0,18.0,19.0,23.0,27.0,28.0,32.0,38.0,40.0,42.0,43.0,48.0,55.0,2
4-2-2-63454-4-2018-04-04T14-57-14-899,14.0,16.0,17.0,19.0,22.0,23.0,23.0,24.0,26.0,29.0,33.0,40.0,43.0,45.0,46.0,2
4-3-2-65384-4-2018-06-18T16-18-27-1153,14.0,18.0,19.0,22.0,22.0,21.0,23.0,27.0,29.0,35.0,38.0,42.0,43.0,49.0,53.0,3
